match_status,match_id,competition,season,team_off,team_off__id,team_def,team_def__id,team_off__score60,team_def__score60,substitution_replacement__off,substitution_replacementNumber__off,substitution_minute__off,substitution_minuteDelta__off,clearances_total__off__pre,clearances_total__off__post,clearances_total__def__pre,clearances_total__def__post,dribble_total__off__pre,dribble_total__off__post,dribble_total__def__pre,dribble_total__def__post,dribble_success__off__pre,dribble_success__off__post,dribble_success__def__pre,dribble_success__def__post,duel_total__off__pre,duel_total__off__post,duel_total__def__pre,duel_total__def__post,duel_success__off__pre,duel_success__off__post,duel_success__def__pre,duel_success__def__post,fouls_committed__off__pre,fouls_committed__off__post,fouls_committed__def__pre,fouls_committed__def__post,interceptions_total__off__pre,interceptions_total__off__post,interceptions_total__def__pre,interceptions_total__def__post,interceptions_success__off__pre,interceptions_success__off__post,interceptions_success__def__pre,interceptions_success__def__post,pass_shot_assist__off__pre,pass_shot_assist__off__post,pass_shot_assist__def__pre,pass_shot_assist__def__post,pass_goal_assist__off__pre,pass_goal_assist__off__post,pass_goal_assist__def__pre,pass_goal_assist__def__post,pass_success_length__total__off__pre,pass_success_length__total__off__post,pass_success_length__total__def__pre,pass_success_length__total__def__post,pass_success_length__0_5__off__pre,pass_success_length__0_5__off__post,pass_success_length__0_5__def__pre,pass_success_length__0_5__def__post,pass_success_length__5_10__off__pre,pass_success_length__5_10__off__post,pass_success_length__5_10__def__pre,pass_success_length__5_10__def__post,pass_success_length__10_20__off__pre,pass_success_length__10_20__off__post,pass_success_length__10_20__def__pre,pass_success_length__10_20__def__post,pass_success_length__20_40__off__pre,pass_success_length__20_40__off__post,pass_success_length__20_40__def__pre,pass_success_length__20_40__def__post,pass_success_length__40__off__pre,pass_success_length__40__off__post,pass_success_length__40__def__pre,pass_success_length__40__def__post,passes_total__off__pre,passes_total__off__post,passes_total__def__pre,passes_total__def__post,passes_success__off__pre,passes_success__off__post,passes_success__def__pre,passes_success__def__post,shots_total__off__pre,shots_total__off__post,shots_total__def__pre,shots_total__def__post,shots_target__off__pre,shots_target__off__post,shots_target__def__pre,shots_target__def__post,goals_scored__off__pre,goals_scored__off__post,goals_scored__def__pre,goals_scored__def__post,substitution_tactical__off__pre,substitution_tactical__off__post,substitution_tactical__def__pre,substitution_tactical__def__post
3835336__85,3835336.0,Europe - UEFA Women's Euro,2022,Norway Women's,852.0,Austria Women's,859.0,0.0,1.0,Vilde Bøe Risa,1.0,85.0,9.0,38.0,1.0,26.0,9.0,19.0,0.0,20.0,3.0,7.0,0.0,10.0,3.0,26.0,26.0,20.0,20.0,10.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,18.0,2.0,11.0,3.0,5.0,1.0,5.0,1.0,2.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,8454.500194444445,942.3643832020997,5437.6629635826785,263.1800439632546,41.14480708661418,0.0,11.697508967629044,0.0,726.1430410104987,76.62623906386703,464.61213167104114,14.353761154855643,3565.0447249562553,329.0719455380577,2141.5335996281715,119.01633639545058,3471.312621391076,364.48150590551177,2337.5947779965004,68.12685914260717,650.855,172.18469269466317,482.22494531933506,61.68308727034121,533.0,57.0,376.0,21.0,417.0,40.0,260.0,12.0,5.0,4.0,21.0,0.0,2.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
3835338__64,3835338.0,Europe - UEFA Women's Euro,2022,WNT Finland,920.0,Germany Women's,857.0,0.0,2.0,Ria Öling,1.0,64.0,1.0,32.0,0.0,9.0,0.0,6.0,0.0,9.0,0.0,4.0,0.0,4.0,0.0,13.0,13.0,11.0,11.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,9.0,0.0,3.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,3143.8597135826767,0.0,6901.653625984252,0.0,8.593486111111112,0.0,41.15577854330709,0.0,145.35159109798775,0.0,614.3194216972879,0.0,1175.3593553149606,0.0,2598.7190819116363,0.0,1502.2782327209097,0.0,2880.276731189851,0.0,312.2770483377078,0.0,767.1826126421699,0.0,214.0,0.0,405.0,0.0,136.0,0.0,325.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0
3835338__65,3835338.0,Europe - UEFA Women's Euro,2022,WNT Finland,920.0,Germany Women's,857.0,0.0,2.0,Essi Sainio,1.0,65.0,5.0,33.0,0.0,9.0,0.0,6.0,2.0,9.0,0.0,4.0,1.0,4.0,0.0,13.0,13.0,11.0,11.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,9.0,0.0,3.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,3143.8597135826767,217.6633606736658,6901.653625984252,616.4697216754157,8.593486111111112,0.0,41.15577854330709,0.0,145.35159109798775,17.13121719160105,614.3194216972879,34.24987915573053,1175.3593553149606,114.43291447944007,2598.7190819116363,152.49930336832895,1502.2782327209097,86.09922900262467,2880.276731189851,318.0541940069991,312.2770483377078,0.0,767.1826126421699,111.66634514435697,215.0,17.0,406.0,27.0,136.0,12.0,325.0,24.0,1.0,0.0,25.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0
3835338__70,3835338.0,Europe - UEFA Women's Euro,2022,WNT Finland,920.0,Germany Women's,857.0,0.0,2.0,Olga Ahtinen,1.0,70.0,10.0,33.0,2.0,9.0,2.0,8.0,1.0,9.0,0.0,5.0,1.0,4.0,0.0,15.0,15.0,13.0,13.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,7.0,1.0,9.0,1.0,3.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,2.0,0.0,3361.5230742563426,847.3844786745407,7518.123347659666,1284.504175087489,8.593486111111112,12.32863112423447,41.15577854330709,0.0,162.48280828958883,53.95441491688539,648.5693008530185,104.00505325896764,1289.7922697944007,348.3201071741032,2751.218385279965,547.0340868328959,1588.3774617235345,432.78132545931754,3198.330925196851,562.5310017497814,312.2770483377078,0.0,878.8489577865269,70.93403324584428,232.0,53.0,434.0,68.0,148.0,42.0,349.0,59.0,1.0,0.0,25.0,1.0,1.0,0.0,18.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0
3835338__80,3835338.0,Europe - UEFA Women's Euro,2022,WNT Finland,920.0,Germany Women's,857.0,0.0,2.0,Amanda Rantanen,1.0,80.0,13.0,35.0,2.0,11.0,1.0,9.0,2.0,10.0,3.0,6.0,2.0,5.0,1.0,20.0,20.0,13.0,13.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,21.0,5.0,8.0,3.0,10.0,3.0,4.0,1.0,1.0,0.0,17.0,2.0,0.0,0.0,2.0,0.0,4208.907552930883,916.7898244750655,8902.601943569554,1213.8130535870516,20.922117235345585,5.0567052712160985,41.15577854330709,13.338422900262469,216.43722320647421,111.2514984689414,770.2492255030621,172.81716896325463,1638.112376968504,280.88247594050745,3348.7280615704285,354.7435192475941,2021.1587871828517,350.1209623797026,3792.6858869203843,351.0186482939633,312.2770483377078,169.47818241469815,949.782991032371,321.89529418197725,285.0,65.0,509.0,74.0,190.0,45.0,414.0,58.0,1.0,0.0,26.0,5.0,1.0,0.0,19.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0
3835340__83,3835340.0,Europe - UEFA Women's Euro,2022,Portugal Women's,864.0,Sweden Women's,858.0,0.0,3.0,Silvia Rebelo,1.0,83.0,1.0,26.0,0.0,6.0,0.0,16.0,0.0,9.0,0.0,8.0,0.0,5.0,0.0,15.0,15.0,23.0,23.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,17.0,0.0,10.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,4033.69075328084,0.0,4736.839632655294,0.0,18.55475798337708,0.0,44.20310750218723,0.0,458.2502439851269,0.0,528.1886303587052,0.0,2042.6550284339457,0.0,1842.8452493438322,0.0,1173.833567366579,0.0,1689.3078062117238,0.0,340.39715551181104,0.0,632.2948392388452,0.0,292.0,0.0,346.0,0.0,213.0,0.0,234.0,0.0,7.0,0.0,15.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3835340__84,3835340.0,Europe - UEFA Women's Euro,2022,Portugal Women's,864.0,Sweden Women's,858.0,0.0,3.0,Telma Raquel Velosa Encarnação,1.0,84.0,10.0,26.0,0.0,6.0,3.0,16.0,3.0,9.0,0.0,8.0,1.0,5.0,0.0,15.0,15.0,23.0,23.0,0.0,3.0,4.0,3.0,2.0,0.0,1.0,0.0,17.0,0.0,10.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,4033.69075328084,611.7501465441819,4846.065310695538,435.8090337926509,18.55475798337708,5.621215004374453,44.20310750218723,0.0,458.2502439851269,18.00119641294838,528.1886303587052,0.0,2042.6550284339457,281.60759514435694,1855.1156681977252,142.4719220253718,1173.833567366579,253.00846894138235,1786.2630653980755,237.6594105424322,340.39715551181104,53.51167104111986,632.2948392388452,55.67770122484689,292.0,35.0,351.0,22.0,213.0,29.0,238.0,17.0,7.0,0.0,15.0,1.0,2.0,0.0,11.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,0.0
3835339__63,3835339.0,Europe - UEFA Women's Euro,2022,Netherlands Women's,851.0,Switzerland Women's,860.0,0.0,1.0,Kerstin Yasmijn Casparij,2.0,63.0,10.0,15.0,3.0,5.0,0.0,13.0,2.0,13.0,2.0,6.0,2.0,7.0,2.0,13.0,13.0,17.0,17.0,5.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,5.0,2.0,7.0,0.0,2.0,1.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6323.3891122047235,249.12869367891514,5524.126830708661,630.1749005905511,48.01056485126859,10.028334426946632,47.63601377952756,4.926117672790901,621.6340875984254,57.65768427384078,561.626009951881,117.55360684601924,2365.62010936133,80.51573928258968,2626.217095909886,190.78681430446196,2463.983754374453,100.92693569553805,2138.902922134733,268.96143044619424,824.1405960192476,0.0,149.74478893263338,47.94693132108487,363.0,24.0,362.0,44.0,313.0,16.0,296.0,33.0,10.0,0.0,9.0,2.0,7.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
3835339__63,3835339.0,Europe - UEFA Women's Euro,2022,Netherlands Women's,851.0,Switzerland Women's,860.0,0.0,1.0,Victoria Pelova,2.0,63.0,10.0,15.0,3.0,5.0,0.0,13.0,2.0,13.0,2.0,6.0,2.0,7.0,2.0,13.0,13.0,17.0,17.0,5.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,5.0,2.0,7.0,0.0,2.0,1.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6323.3891122047235,249.12869367891514,5524.126830708661,630.1749005905511,48.01056485126859,10.028334426946632,47.63601377952756,4.926117672790901,621.6340875984254,57.65768427384078,561.626009951881,117.55360684601924,2365.62010936133,80.51573928258968,2626.217095909886,190.78681430446196,2463.983754374453,100.92693569553805,2138.902922134733,268.96143044619424,824.1405960192476,0.0,149.74478893263338,47.94693132108487,363.0,24.0,362.0,44.0,313.0,16.0,296.0,33.0,10.0,0.0,9.0,2.0,7.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
3835339__73,3835339.0,Europe - UEFA Women's Euro,2022,Netherlands Women's,851.0,Switzerland Women's,860.0,0.0,1.0,Esmee Brugts,2.0,73.0,22.0,18.0,5.0,5.0,4.0,15.0,7.0,15.0,4.0,8.0,4.0,9.0,2.0,16.0,16.0,18.0,18.0,5.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,7.0,1.0,7.0,0.0,3.0,1.0,7.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,6637.8309795494315,754.1254372265968,6232.301956583552,612.8938760936134,58.038899278215226,3.770984033245844,52.56213145231846,10.503064851268592,679.291771872266,120.62197233158355,679.1796167979003,49.98680643044619,2446.13584864392,427.78363462379707,2832.4490447287835,210.27811570428702,2630.2238637357823,201.94884623797026,2470.4194433508314,173.1108661417323,824.1405960192476,0.0,197.69172025371824,169.01502296587927,390.0,57.0,409.0,43.0,331.0,43.0,332.0,28.0,10.0,6.0,11.0,1.0,7.0,5.0,9.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0
3835339__73,3835339.0,Europe - UEFA Women's Euro,2022,Netherlands Women's,851.0,Switzerland Women's,860.0,0.0,1.0,Romée Leuchter,2.0,73.0,22.0,18.0,5.0,5.0,4.0,15.0,7.0,15.0,4.0,8.0,4.0,9.0,2.0,16.0,16.0,18.0,18.0,5.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,7.0,1.0,7.0,0.0,3.0,1.0,7.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,6637.8309795494315,754.1254372265968,6232.301956583552,612.8938760936134,58.038899278215226,3.770984033245844,52.56213145231846,10.503064851268592,679.291771872266,120.62197233158355,679.1796167979003,49.98680643044619,2446.13584864392,427.78363462379707,2832.4490447287835,210.27811570428702,2630.2238637357823,201.94884623797026,2470.4194433508314,173.1108661417323,824.1405960192476,0.0,197.69172025371824,169.01502296587927,390.0,57.0,409.0,43.0,331.0,43.0,332.0,28.0,10.0,6.0,11.0,1.0,7.0,5.0,9.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0
3835339__95,3835339.0,Europe - UEFA Women's Euro,2022,Netherlands Women's,851.0,Switzerland Women's,860.0,0.0,1.0,Damaris Berta Egurrola Wienke,1.0,95.0,3.0,23.0,1.0,9.0,0.0,22.0,0.0,19.0,1.0,12.0,0.0,11.0,0.0,23.0,23.0,24.0,24.0,7.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,13.0,1.0,8.0,1.0,7.0,0.0,4.0,0.0,10.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,7449.214651684165,142.23327427821525,6860.059722659667,87.09495734908137,61.80988331146107,0.0,63.06519630358705,0.0,799.9137442038497,0.0,729.1664232283464,0.0,2873.9194832677167,52.886599956255466,3057.5910504155736,58.9933519247594,2889.43094488189,25.32086832895888,2643.530309492564,28.10160542432196,824.1405960192476,64.02580599300087,366.70674321959757,0.0,450.0,7.0,454.0,8.0,376.0,5.0,361.0,4.0,16.0,1.0,12.0,0.0,12.0,1.0,10.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0
3835342__60,3835342.0,Europe - UEFA Women's Euro,2022,Iceland Women's,862.0,France Women's,861.0,0.0,1.0,Áslaug Munda Gunnlaugsdóttir,2.0,60.0,20.0,14.0,3.0,8.0,4.0,7.0,5.0,13.0,2.0,5.0,3.0,10.0,0.0,8.0,8.0,10.0,10.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,16.0,6.0,12.0,1.0,6.0,3.0,1.0,0.0,4.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,3579.2415219816276,832.2622474846896,5302.67657808399,1864.6741165791773,4.483814523184601,4.7644400699912515,103.26775743657043,9.636543416447944,194.49710104986877,93.2505436351706,812.0152051618547,167.9778810148731,1412.133623687664,145.4571708223972,1921.4262007874015,651.656999671916,1387.689104330709,410.27264763779533,1958.1920395888014,793.4000918635171,580.4378783902014,178.51744531933505,507.77537510936133,242.0026006124235,223.0,57.0,355.0,105.0,155.0,34.0,294.0,86.0,5.0,1.0,11.0,2.0,2.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0
3835342__60,3835342.0,Europe - UEFA Women's Euro,2022,Iceland Women's,862.0,France Women's,861.0,0.0,1.0,Gunnhildur Yrsa Jónsdóttir,2.0,60.0,20.0,14.0,3.0,8.0,4.0,7.0,5.0,13.0,2.0,5.0,3.0,10.0,0.0,8.0,8.0,10.0,10.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,16.0,6.0,12.0,1.0,6.0,3.0,1.0,0.0,4.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,3579.2415219816276,832.2622474846896,5302.67657808399,1864.6741165791773,4.483814523184601,4.7644400699912515,103.26775743657043,9.636543416447944,194.49710104986877,93.2505436351706,812.0152051618547,167.9778810148731,1412.133623687664,145.4571708223972,1921.4262007874015,651.656999671916,1387.689104330709,410.27264763779533,1958.1920395888014,793.4000918635171,580.4378783902014,178.51744531933505,507.77537510936133,242.0026006124235,223.0,57.0,355.0,105.0,155.0,34.0,294.0,86.0,5.0,1.0,11.0,2.0,2.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0
3835342__80,3835342.0,Europe - UEFA Women's Euro,2022,Iceland Women's,862.0,France Women's,861.0,0.0,1.0,Amanda Jacobsen Andradóttir,1.0,80.0,7.0,17.0,3.0,12.0,0.0,12.0,1.0,15.0,0.0,8.0,1.0,10.0,0.0,12.0,12.0,13.0,13.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,13.0,1.0,9.0,0.0,1.0,1.0,5.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,4422.890484251968,216.06705479002625,7367.065526246719,252.42805993000874,9.24825459317585,7.993191054243219,112.90430085301838,0.0,299.13435947069115,15.909676290463691,1005.4329483814525,38.799630358705166,1557.5907945100612,63.093834208223974,2634.996568788276,115.53929024496938,1797.961751968504,129.07035323709536,2800.580659448819,98.0891393263342,758.9553237095364,0.0,813.1510487751531,0.0,281.0,21.0,470.0,23.0,190.0,11.0,389.0,14.0,6.0,0.0,13.0,3.0,2.0,0.0,11.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0
3835342__87,3835342.0,Europe - UEFA Women's Euro,2022,Iceland Women's,862.0,France Women's,861.0,0.0,1.0,Elín Metta Jensen,1.0,87.0,14.0,20.0,2.0,12.0,3.0,13.0,1.0,16.0,2.0,9.0,1.0,11.0,1.0,13.0,13.0,13.0,13.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,14.0,1.0,9.0,0.0,2.0,0.0,5.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,4704.898794510061,332.54579669728787,7628.375449693789,403.0124114173228,17.24144564741907,0.0,112.90430085301838,0.0,315.04403576115493,28.048646653543308,1053.114442257218,54.887679352580925,1620.684628718285,98.27886373578302,2750.535859033246,202.6020975503062,1927.0321052055992,157.88688867016623,2898.669798775153,145.5226345144357,824.8965791776029,48.33139763779527,813.1510487751531,0.0,303.0,26.0,495.0,29.0,202.0,13.0,404.0,21.0,6.0,1.0,17.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0
3835341__67,3835341.0,Europe - UEFA Women's Euro,2022,Italy Women's,855.0,Belgium Women's,854.0,0.0,1.0,Valentina Giacinti,1.0,67.0,12.0,7.0,1.0,17.0,10.0,15.0,1.0,7.0,4.0,7.0,0.0,5.0,0.0,13.0,13.0,16.0,16.0,5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,20.0,1.0,13.0,4.0,12.0,1.0,4.0,2.0,8.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,6162.623697287839,870.9634283683291,6784.314553587051,373.98527340332464,15.821410104986878,0.0,20.322041994750652,0.0,515.1228520341207,88.64845297462817,407.6243105861767,27.7674332895888,2715.604321412948,373.8408601268591,2650.4014074803144,151.70997265966756,2451.4717618110235,338.2620089676291,3235.5770931758534,141.59359580052495,464.6033519247594,70.21210629921259,470.3897003499563,52.91427165354331,372.0,65.0,394.0,31.0,297.0,44.0,308.0,18.0,14.0,5.0,6.0,0.0,7.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0
3835341__79,3835341.0,Europe - UEFA Women's Euro,2022,Italy Women's,855.0,Belgium Women's,854.0,0.0,1.0,Valentina Cernoia,1.0,79.0,1.0,8.0,0.0,27.0,0.0,16.0,0.0,11.0,0.0,7.0,0.0,5.0,0.0,18.0,18.0,18.0,18.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,17.0,0.0,13.0,0.0,6.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,7033.587125656168,0.0,7158.2998269903765,0.0,15.821410104986878,0.0,20.322041994750652,0.0,603.771305008749,0.0,435.3917438757655,0.0,3089.445181539808,0.0,2802.1113801399824,0.0,2789.7337707786523,0.0,3377.1706889763786,0.0,534.815458223972,0.0,523.3039720034996,0.0,438.0,0.0,425.0,0.0,341.0,0.0,326.0,0.0,20.0,0.0,6.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
3835341__80,3835341.0,Europe - UEFA Women's Euro,2022,Italy Women's,855.0,Belgium Women's,854.0,0.0,1.0,Daniela Sabatino,1.0,80.0,17.0,8.0,0.0,27.0,10.0,16.0,4.0,11.0,0.0,7.0,1.0,5.0,0.0,18.0,18.0,18.0,18.0,7.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,21.0,1.0,17.0,1.0,13.0,0.0,6.0,0.0,10.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,7065.449604658793,1205.6839812992125,7246.149663276466,717.6687368766404,15.821410104986878,10.13059962817148,20.322041994750652,0.0,622.0052385170604,87.22146784776905,442.66242224409444,0.0,3103.073727034121,397.34688757655294,2832.076088145232,228.25806539807525,2789.7337707786523,526.2624967191603,3377.1706889763786,140.04057852143484,534.815458223972,184.72252952755906,573.9184219160105,349.37009295713034,443.0,78.0,431.0,38.0,344.0,53.0,330.0,23.0,20.0,1.0,6.0,3.0,12.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0
3844384__63,3844384.0,Europe - UEFA Women's Euro,2022,England Women's,865.0,Spain Women's,863.0,0.0,1.0,Ella Toone,1.0,63.0,18.0,7.0,3.0,10.0,5.0,11.0,2.0,7.0,5.0,4.0,2.0,3.0,3.0,13.0,13.0,12.0,12.0,4.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,10.0,1.0,5.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,5097.396106189852,996.702021544182,5709.448864610674,1537.07456824147,10.32927559055118,0.0,71.96437095363079,8.834172025371828,376.29860717410315,58.63133803587052,903.4775147637795,193.42971926946632,2027.1846877734033,265.81745844269466,2715.885372375328,648.177683727034,1948.1381638232722,620.1747222222223,1399.5228937007873,530.6834219160105,735.4453718285215,52.07850284339458,618.598712817148,155.94957130358705,292.0,60.0,382.0,95.0,228.0,42.0,330.0,80.0,2.0,5.0,8.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0
3844384__81,3844384.0,Europe - UEFA Women's Euro,2022,England Women's,865.0,Spain Women's,863.0,0.0,1.0,Alex Greenwood,1.0,81.0,34.0,10.0,10.0,15.0,12.0,13.0,1.0,12.0,11.0,6.0,1.0,6.0,4.0,18.0,18.0,17.0,17.0,6.0,7.0,7.0,0.0,2.0,0.0,0.0,2.0,11.0,8.0,8.0,7.0,6.0,2.0,3.0,1.0,3.0,1.0,7.0,4.0,0.0,2.0,1.0,0.0,6094.0981277340325,2537.494391951006,7449.189995625547,2662.1708106955384,10.32927559055118,4.652678587051619,80.79854297900263,49.52226235783027,434.92994520997377,184.20541415135605,1105.5530061242343,270.62562018810144,2293.002146216098,972.7183705161856,3462.082602252844,998.7768257874015,2568.312886045495,1211.9069553805773,2026.2075601487313,969.5408573928258,787.523874671916,164.0109733158355,774.548284120735,373.70524496937884,352.0,174.0,487.0,175.0,270.0,120.0,420.0,135.0,7.0,3.0,10.0,7.0,3.0,2.0,5.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,1.0
3844384__115,3844384.0,Europe - UEFA Women's Euro,2022,England Women's,865.0,Spain Women's,863.0,0.0,1.0,Jill Scott,1.0,115.0,1.0,20.0,0.0,27.0,0.0,14.0,0.0,23.0,0.0,7.0,0.0,10.0,0.0,29.0,29.0,21.0,21.0,13.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,19.0,0.0,16.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,8631.592519685038,0.0,10161.95544652231,0.0,14.981954177602798,0.0,130.32080533683288,0.0,619.1353593613298,0.0,1376.178626312336,0.0,3265.7205167322836,0.0,4475.5260826771655,0.0,3780.219841426071,0.0,3031.6764031058615,0.0,951.5348479877516,0.0,1148.2535290901137,0.0,527.0,0.0,664.0,0.0,390.0,0.0,557.0,0.0,10.0,0.0,17.0,0.0,5.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0
3844384__116,3844384.0,Europe - UEFA Women's Euro,2022,England Women's,865.0,Spain Women's,863.0,0.0,1.0,Nikita Parris,1.0,116.0,8.0,20.0,5.0,27.0,2.0,14.0,0.0,23.0,0.0,7.0,0.0,10.0,0.0,29.0,29.0,21.0,21.0,13.0,0.0,7.0,1.0,2.0,0.0,2.0,1.0,19.0,0.0,16.0,1.0,8.0,0.0,4.0,1.0,4.0,0.0,11.0,1.0,2.0,0.0,1.0,0.0,8631.592519685038,142.47979166666667,10161.95544652231,542.4646478565179,14.981954177602798,0.0,130.32080533683288,0.0,619.1353593613298,7.9202066929133865,1376.178626312336,42.54278433945757,3265.7205167322836,12.297194335083114,4475.5260826771655,217.0499978127734,3780.219841426071,0.0,3031.6764031058615,120.55406714785651,951.5348479877516,122.26239063867017,1148.2535290901137,162.31779855643046,527.0,18.0,664.0,41.0,390.0,4.0,557.0,24.0,10.0,0.0,17.0,1.0,5.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0
3844385__71,3844385.0,Europe - UEFA Women's Euro,2022,Austria Women's,859.0,Germany Women's,857.0,0.0,1.0,Katharina Naschenweng,1.0,71.0,9.0,10.0,3.0,26.0,0.0,12.0,0.0,18.0,2.0,6.0,0.0,7.0,2.0,18.0,18.0,16.0,16.0,5.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,9.0,0.0,17.0,1.0,4.0,0.0,9.0,1.0,4.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,3205.647093941382,399.79777055993,6695.515653433945,444.16763462379714,32.80746172353455,4.941873797025371,24.732192147856516,0.0,246.94954254155735,30.07165573053369,586.8828887795277,63.57624354768154,1175.837995406824,186.09806649168857,2581.568196084864,157.55547025371828,1106.649861111111,178.6861745406824,2919.236325459318,160.04227799650045,643.4022331583552,0.0,583.0960509623796,62.993642825896764,257.0,32.0,416.0,36.0,149.0,21.0,322.0,22.0,11.0,0.0,14.0,2.0,7.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
